,CentroSuministrador,Periodo,MesPeriodo,IdPeriodo,precip,tmin,tmax,tmean,dia_lluvia,dia_helada,dia_caluroso,Dolar,IPC,Desempleo,IMACEC,Precio_carne,Precio_leche,Precio_carne_1trim_mean,Precio_carne_0trim_mean,Precio_leche_1trim_mean,Precio_leche_0trim_mean,tmean_1trim_mean,tmean_0trim_mean,precip_1trim_mean,precip_0trim_mean,dia_lluvia_1trim_mean,dia_lluvia_0trim_mean,dia_helada_1trim_mean,dia_helada_0trim_mean,tmin_1trim_mean,tmin_0trim_mean,tmax_1trim_mean,tmax_0trim_mean,dia_caluroso_1trim_mean,dia_caluroso_0trim_mean
987,Chimbarongo-Santiago,2018,11,2018-11-01,0.34710774911072945,19.56221694218266,17.546051135368366,12.44350854593152,5.0,0.0,4.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,12.443508545931524,12.44350854593152,2.2006406359047825,1.6165546247460139,5.333333333333333,7.333333333333333,3.6666666666666665,1.6666666666666667,10.46863883189089,13.1258847332563,17.546051135368362,17.546051135368366,0.0,0.0
988,Frutillar,2018,11,2018-11-01,4.06299093856108,11.629876711873496,17.546051135368366,12.44350854593152,14.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,12.443508545931524,12.44350854593152,4.6396459402656705,6.444136371956541,16.666666666666668,19.0,2.0,0.6666666666666666,7.165796609010148,8.565422202782026,17.546051135368362,17.546051135368366,0.0,0.0
989,Futrono,2018,11,2018-11-01,5.15010474863877,12.523228299731246,17.546051135368366,12.44350854593152,12.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,12.443508545931524,12.44350854593152,6.440495061320209,8.04095327404973,17.0,17.333333333333332,0.6666666666666666,0.0,8.306672476551883,9.420855872359313,17.546051135368362,17.546051135368366,0.0,0.0
990,Los Lagos,2018,11,2018-11-01,5.087524812347256,12.441754077500251,17.546051135368366,12.44350854593152,12.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,12.443508545931524,12.44350854593152,5.755618351550983,7.201237605349481,15.0,16.666666666666668,5.0,1.6666666666666667,7.353976850668343,9.028100587511759,17.546051135368362,17.546051135368366,0.0,0.0
991,Los Muermos,2018,11,2018-11-01,4.737023227352432,6.59369069181997,15.146460310269283,11.328805470277027,14.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,6.7467139458065235,8.382588753731618,4.63199355691206,5.705588655859131,17.333333333333332,19.0,6.0,2.3333333333333335,3.613454908387952,4.494713171842146,10.244866110402421,11.908560520104617,0.0,0.0
992,Los Ángeles,2018,11,2018-11-01,3.2292985249872177,14.898863267723792,17.546051135368366,12.44350854593152,10.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,12.443508545931524,12.44350854593152,4.438948991386087,3.8814054529841275,11.0,11.0,3.0,0.3333333333333333,8.501037698721156,10.516970181281659,17.546051135368362,17.546051135368366,0.0,0.0
993,Máfil,2018,11,2018-11-01,5.420645162792069,7.542663198211127,16.434284199459448,12.379875039499257,12.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,7.467921388582361,8.973810160287444,6.373085420009339,7.420816910046253,14.666666666666666,16.666666666666668,4.666666666666667,1.0,4.50298882933161,5.238861024037125,11.040492198751188,12.766472475333336,0.0,0.0
994,Octay,2018,11,2018-11-01,4.06299093856108,7.239716892610068,15.177479753605882,11.629876711873496,14.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,7.165796609010148,8.565422202782026,4.6396459402656705,6.444136371956541,16.666666666666668,19.0,2.0,0.6666666666666666,4.363639504603941,4.922506001672782,10.155855555679087,11.784391419672199,0.0,0.0
995,Osorno,2018,11,2018-11-01,3.7836924799297695,6.792659663718974,15.770726607417874,11.676254106790113,13.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,6.8826275023865575,8.477672441630203,4.957117459984154,6.823824993889711,17.0,18.333333333333332,4.666666666666667,3.0,3.8308730956221844,4.540479161332444,10.440443462394958,12.199829201707042,0.0,0.0
996,Panguipulli,2018,11,2018-11-01,6.828952200295769,6.548875479363774,16.407511465627266,11.841717466158029,16.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,6.991752175555059,8.538803632730572,8.64005380076591,9.650795307258301,17.666666666666668,18.0,5.333333333333333,2.3333333333333335,3.8883484198668925,4.487904682670899,10.48132583395782,12.56886567665758,0.0,0.0
997,Puerto Montt,2018,11,2018-11-01,5.862780316658135,8.176758811691922,15.11573629020258,12.083239504341691,19.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,7.968904910321872,9.102306573380753,5.845968870168793,7.562365298633861,18.0,19.333333333333332,0.3333333333333333,0.0,5.432685975526564,5.652131972874112,10.242850164244972,11.85094980588525,0.0,0.0
998,Puerto Varas,2018,11,2018-11-01,5.862780316658135,8.176758811691922,15.11573629020258,12.083239504341691,19.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,7.968904910321872,9.102306573380753,5.845968870168793,7.562365298633861,18.0,19.333333333333332,0.3333333333333333,0.0,5.432685975526564,5.652131972874112,10.242850164244972,11.85094980588525,0.0,0.0
999,Purranque,2018,11,2018-11-01,3.697677844641517,6.644131402722635,15.632763940387585,11.609690514864132,14.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,6.786415304517615,8.442344895235316,4.494134330524204,6.493136936802188,16.0,18.333333333333332,5.666666666666667,3.6666666666666665,3.6245735597159574,4.45315707041492,10.41338523215011,12.18162056610687,0.0,0.0
1000,Río Bueno,2018,11,2018-11-01,4.126484888048745,6.958177685124132,16.272983094109254,12.011893374793116,13.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,7.011548076688804,8.759491818219887,4.946253141133951,6.617888379374224,17.0,19.0,4.0,2.0,3.930210621159071,4.761893697466671,10.659425961187685,12.701808133471483,0.0,0.0
1001,Temuco,2018,11,2018-11-01,3.3801706376459437,7.161186444498126,17.837212380173508,12.569052008991372,12.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,7.29501215454619,9.009425670718768,4.447313106326874,3.9600654479800226,14.333333333333334,14.666666666666666,7.0,2.6666666666666665,3.854716001681234,4.798893620134796,11.731145743094906,13.690001353639525,0.0,0.0
1002,Valdivia,2018,11,2018-11-01,5.15010474863877,8.98788772863275,15.46012596705604,12.523228299731246,12.0,0.0,0.0,677.612,0.0,7.3,2.4,5998.0,765.0,6136.791666666668,5994.527777777777,794.3333333333334,782.0,8.306672476551883,9.420855872359313,6.440495061320209,8.04095327404973,17.0,17.333333333333332,0.6666666666666666,0.0,6.006399127981571,6.582529413852941,11.010746966803076,12.198407278683638,0.0,0.0
1003,Ancud,2018,12,2018-12-01,2.0780628949079345,13.289147698865477,17.546051135368366,12.44350854593152,11.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,12.44350854593152,12.44350854593152,6.269946289114856,6.247203907182082,18.0,17.0,0.0,0.0,9.25272262028617,10.636929352899429,17.546051135368362,17.546051135368366,0.0,0.0
1004,Chimbarongo-Santiago,2018,12,2018-12-01,0.2013898298508938,20.26255865704182,17.546051135368366,12.44350854593152,2.0,0.0,5.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,12.44350854593152,12.44350854593152,2.3086764156724975,1.2664415718898345,6.0,7.0,5.333333333333333,0.0,9.57040627117513,16.06117358337431,17.546051135368362,17.546051135368366,0.0,1.3333333333333333
1005,Frutillar,2018,12,2018-12-01,2.0443855445944674,13.729526472381858,17.546051135368366,12.44350854593152,11.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,12.44350854593152,12.44350854593152,5.414452171564474,5.263170017731013,17.666666666666668,16.666666666666668,2.6666666666666665,0.0,6.541945493935977,9.976010464837387,17.546051135368362,17.546051135368366,0.0,0.0
1006,Futrono,2018,12,2018-12-01,1.9104736693975166,14.501109710537914,17.546051135368366,12.44350854593152,9.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,12.44350854593152,12.44350854593152,7.935097559954021,6.203209308670196,17.333333333333332,15.0,0.6666666666666666,0.0,7.589581820755353,10.84502108936231,17.546051135368362,17.546051135368366,0.0,0.0
1007,Los Lagos,2018,12,2018-12-01,1.7610027858533772,15.028975433496228,17.546051135368366,12.44350854593152,9.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,12.44350854593152,12.44350854593152,7.045425825745362,5.709222555142207,16.0,14.333333333333334,6.666666666666667,0.0,6.594334278173794,10.676236987392505,17.546051135368362,17.546051135368366,0.0,0.0
1008,Los Muermos,2018,12,2018-12-01,1.9985785479786378,8.73532002083178,18.430276976887566,13.553930956491534,10.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,6.203192404698361,9.744182357401634,5.093234293333065,5.122885103757247,18.333333333333332,16.666666666666668,8.0,0.3333333333333333,2.871349481153944,5.4751969136678085,9.765184488176155,13.364589445281055,0.0,0.0
1009,Los Ángeles,2018,12,2018-12-01,0.5338639425150226,18.09701207539169,17.546051135368366,12.44350854593152,4.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,12.44350854593152,12.44350854593152,3.6890352400462967,4.027156803891806,10.666666666666666,10.333333333333334,3.3333333333333335,0.0,7.928783805437902,12.593919013834542,17.546051135368362,17.546051135368366,0.0,0.0
1010,Máfil,2018,12,2018-12-01,1.8989530429931907,9.6591245416424,20.255921311325675,14.883182916021378,9.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,6.708713295771122,10.60478902771338,7.309632352401003,6.1954006424326975,15.333333333333334,14.666666666666666,5.666666666666667,0.0,3.484942899170773,6.404001336251312,10.352465697893317,14.504326464333483,0.0,0.0
1011,Octay,2018,12,2018-12-01,2.044385544594467,9.257727750564031,18.287937757060874,13.729526472381858,11.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,6.541945493935977,9.976010464837387,5.414452171564471,5.263170017731013,17.666666666666668,16.666666666666668,2.6666666666666665,0.0,3.4990981910688617,5.986627674900788,9.584271089619614,13.354468021693643,0.0,0.0
1012,Osorno,2018,12,2018-12-01,2.1437427908153097,8.805178992663365,19.33191356142882,14.02834213226907,10.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,6.219596454392135,9.975980429213402,6.13668749914454,5.182587823821517,17.0,16.0,7.333333333333333,0.3333333333333333,2.9359816151058786,5.640033314816665,9.857232661198575,13.83725158825357,0.0,0.0
1013,Panguipulli,2018,12,2018-12-01,2.409398720381709,9.22776731285383,20.607141460072075,14.750545199119834,10.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,6.1943369628789355,10.144504478870822,9.66578831377963,8.32710908728153,17.333333333333332,17.0,6.666666666666667,0.6666666666666666,2.7718105954936987,5.576957662140894,9.773322525697706,14.41870454157935,0.0,0.0
1014,Puerto Montt,2018,12,2018-12-01,3.188929689381461,10.206450586640937,17.593466740517474,13.930576677894093,12.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,7.268538210372388,10.493695215022493,6.6981012945519005,6.543337093618937,18.666666666666668,19.0,0.3333333333333333,0.0,4.446731815026855,6.803800237318474,9.651550959812981,13.399408889548653,0.0,0.0
1015,Puerto Varas,2018,12,2018-12-01,3.188929689381461,10.206450586640937,17.593466740517474,13.930576677894093,12.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,7.268538210372388,10.493695215022493,6.6981012945519005,6.543337093618937,18.666666666666668,19.0,0.3333333333333333,0.0,4.446731815026855,6.803800237318474,9.651550959812981,13.399408889548653,0.0,0.0
1016,Purranque,2018,12,2018-12-01,1.890608020342853,8.775876223098024,19.184392522150713,13.917417361943038,10.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,6.159455602702326,9.929880897265939,5.508570557731286,5.067283278789396,17.0,16.333333333333332,8.333333333333334,1.0,2.7759258930149477,5.531128341644059,9.832771296793737,13.785289255773355,0.0,0.0
1017,Río Bueno,2018,12,2018-12-01,2.0357722631795245,9.01844615719317,20.085921896634343,14.430174630879097,10.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,6.311251114240449,10.326574762183425,6.266470525553978,5.0200950314895,16.666666666666668,17.0,6.0,0.0,2.998221785656883,5.866053151836856,10.057274716479336,14.418749013899552,0.0,0.0
1018,Temuco,2018,12,2018-12-01,1.1326755070123862,9.2557182090103,21.949590064839864,15.260286195704754,6.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,6.64265696472868,10.741419291811042,3.9461404819094894,3.8149306894400055,13.333333333333334,14.0,9.333333333333334,0.3333333333333333,2.8926571171113657,6.057449602806209,11.144766289084572,15.609282952398473,0.0,0.0
1019,Valdivia,2018,12,2018-12-01,1.9104736693975166,10.666087545658405,18.414231204931216,14.501109710537914,9.0,0.0,0.0,681.986842105263,-0.1,7.1,2.8,5934.041666666667,746.0,6098.541666666668,5974.305555555555,796.0,770.6666666666666,7.589581820755353,10.84502108936231,7.935097559954021,6.203209308670196,17.333333333333332,15.0,0.6666666666666666,0.0,5.090571878187288,7.726879699297787,10.380590072599999,13.676939992027732,0.0,0.0
1020,Ancud,2019,1,2019-01-01,1.363646303338819,12.84804044440202,17.546051135368366,12.44350854593152,9.0,0.0,0.0,677.061818181818,0.1,7.1,2.5,6113.958333333333,754.0,6031.930555555556,5982.402777777778,791.3333333333334,758.3333333333334,12.44350854593152,12.44350854593152,6.392344143678852,4.413581540353171,18.0,14.0,0.0,0.0,9.389423876156576,11.76261930260469,17.546051135368362,17.546051135368366,0.0,0.0
1021,Chimbarongo-Santiago,2019,1,2019-01-01,0.08774236673707922,21.9897087160171,17.546051135368366,12.44350854593152,1.0,0.0,16.0,677.061818181818,0.1,7.1,2.5,6113.958333333333,754.0,6031.930555555556,5982.402777777778,791.3333333333334,758.3333333333334,12.44350854593152,12.44350854593152,2.366748718578546,0.5412794042389911,7.666666666666667,4.666666666666667,3.3333333333333335,0.0,11.136909490803712,18.272826135566138,17.546051135368362,17.546051135368366,0.0,3.0
1022,Frutillar,2019,1,2019-01-01,1.0043970658721817,13.259863968893656,17.546051135368366,12.44350854593152,5.0,0.0,0.0,677.061818181818,0.1,7.1,2.5,6113.958333333333,754.0,6031.930555555556,5982.402777777778,791.3333333333334,758.3333333333334,12.44350854593152,12.44350854593152,6.068893111929835,3.549238025340078,16.666666666666668,14.666666666666666,1.3333333333333333,0.0,7.225061912226508,11.713555592386692,17.546051135368362,17.546051135368366,0.0,0.0
1023,Futrono,2019,1,2019-01-01,0.48443907769544525,14.4297185777242,17.546051135368366,12.44350854593152,4.0,0.0,0.0,677.061818181818,0.1,7.1,2.5,6113.958333333333,754.0,6031.930555555556,5982.402777777778,791.3333333333334,758.3333333333334,12.44350854593152,12.44350854593152,8.338157401032133,3.8645238403134186,16.333333333333332,12.333333333333334,0.0,0.0,8.243471620241062,12.528565442809509,17.546051135368362,17.546051135368366,0.0,0.0
1024,Los Lagos,2019,1,2019-01-01,0.5116202157633042,15.034585037813914,17.546051135368366,12.44350854593152,4.0,0.0,0.0,677.061818181818,0.1,7.1,2.5,6113.958333333333,754.0,6031.930555555556,5982.402777777778,791.3333333333334,758.3333333333334,12.44350854593152,12.44350854593152,7.255479044203844,3.7402005645083136,15.333333333333334,12.0,5.0,0.0,7.503740157907882,12.652794439265797,17.546051135368362,17.546051135368366,0.0,0.0
1025,Los Muermos,2019,1,2019-01-01,1.050472321252616,7.742606493287698,18.076876890303016,12.925257919666404,5.0,0.0,0.0,677.061818181818,0.1,7.1,2.5,6113.958333333333,754.0,6031.930555555556,5982.402777777778,791.3333333333334,758.3333333333334,6.9720875882963655,11.471947461000198,5.385473780331931,3.718156299829019,17.333333333333332,14.0,5.666666666666667,0.0,3.369187216155892,6.8927388927747755,10.580084959512638,15.568718637339876,0.0,0.0
1026,Los Ángeles,2019,1,2019-01-01,0.6540438690588553,18.61920347361758,17.546051135368366,12.44350854593152,2.0,0.0,2.0,677.061818181818,0.1,7.1,2.5,6113.958333333333,754.0,6031.930555555556,5982.402777777778,791.3333333333334,758.3333333333334,12.44350854593152,12.44350854593152,4.273843858147565,2.2852092517261613,11.666666666666666,7.666666666666667,2.0,0.0,9.078892600380733,14.978827631246228,17.546051135368362,17.546051135368366,0.0,0.0
1027,Máfil,2019,1,2019-01-01,0.6843788601700652,9.45473589706817,20.548747715357827,14.632227250256506,4.0,0.0,0.0,677.061818181818,0.1,7.1,2.5,6113.958333333333,754.0,6031.930555555556,5982.402777777778,791.3333333333334,758.3333333333334,7.556357821627837,12.554010917716013,7.4701765227338965,4.093422760613745,15.0,12.333333333333334,4.0,0.0,4.0573845598790585,7.839255292822486,11.328642655974164,17.00517219721871,0.0,0.0
1028,Octay,2019,1,2019-01-01,1.0043970658721817,8.378608126484597,18.260777875798436,13.259863968893656,5.0,0.0,0.0,677.061818181818,0.1,7.1,2.5,6113.958333333333,754.0,6031.930555555556,5982.402777777778,791.3333333333334,758.3333333333334,7.225061912226508,11.713555592386692,6.068893111929836,3.5492380253400775,16.666666666666668,14.666666666666666,1.3333333333333333,0.0,3.8930970274535617,7.453210587278655,10.417832464169683,15.522475365821995,0.0,0.0
1029,Osorno,2019,1,2019-01-01,0.72334888340686,7.969319317667932,19.572528667402494,13.654599798773349,4.0,0.0,0.0,677.061818181818,0.1,7.1,2.5,6113.958333333333,754.0,6031.930555555556,5982.402777777778,791.3333333333334,758.3333333333334,7.003132683518601,11.834653492107506,6.725886377351972,3.479344130640938,16.333333333333332,13.666666666666666,5.0,0.0,3.4088758648261126,7.068868105519631,10.743047026607286,16.215177416414743,0.0,0.0
